pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
OO,Face,FaWa,-3.2148790000000003,20.016292,0.0010565109842972653,1.0,0.00066206459145568,0.0,0.11939466285516089,[0.00074651 0.00074685 0.00074786 ... 0.00024098 0.00024094 0.00024092]
OO,Face,FaWa,9.865587,33.096758,1.0617273332513832e-05,0.0,0.00029899133157185176,0.0,0.053919163915937283,"[2.85567608e-04 2.85620546e-04 2.85779200e-04 ... 7.53375950e-05
 7.53380766e-05 7.53382371e-05]"
FO,Face,FaWa,-44.304688,32.228764999999996,3.381919305533998e-05,0.0,0.0004647234128114519,0.0,0.08380677038100953,[0.00055087 0.00055022 0.00054829 ... 0.00018372 0.00018371 0.0001837 ]
OO,Face,FaWa,-28.469216999999997,16.393293999999997,0.001187685590478882,1.0,0.0008787742254980913,0.0,0.15847540214839198,"[2.96493142e-05 3.02204069e-05 3.19319296e-05 ... 3.36538943e-04
 3.36532234e-04 3.36529997e-04]"
OO,Face,FaWa,-23.231171,11.155248,0.0019400516848402383,1.0,0.0017918374141303595,0.0,0.3231343689306467,[0.00195815 0.00195859 0.00195991 ... 0.00043924 0.00043914 0.0004391 ]
OO,Face,FaWa,-3.2148790000000003,8.861044,0.017722147284002787,1.0,0.0009438933900902668,0.0,0.17021878912638747,"[9.52448379e-03 9.52012366e-03 9.50706735e-03 ... 9.38811830e-06
 9.38701497e-06 9.38664721e-06]"
OO,Face,FaWa,9.865587,21.94151,0.0004958950503457515,0.0,0.0005998159775626455,0.0,0.1081689420344493,"[5.14257554e-05 5.14102005e-05 5.13636016e-05 ... 3.10255657e-04
 3.10227438e-04 3.10218032e-04]"
FO,Face,FaWa,-44.304688,41.089808999999995,0.00025976060279386814,0.0,0.0010617326077984046,0.0,0.19146954600260813,[0.00127102 0.00126954 0.00126511 ... 0.00091195 0.00091198 0.00091199]
OO,Face,FaWa,-28.469216999999997,25.254337999999997,0.0001014202489710847,0.0,0.0007054364234719834,0.0,0.12721620372568465,[0.00053745 0.00053736 0.00053707 ... 0.00045962 0.00045959 0.00045958]
OO,Face,FaWa,-23.231171,20.016292,0.0010565109842972653,1.0,0.001226547760317498,0.0,0.2211917964029399,[0.00632186 0.00632067 0.00631709 ... 0.00016718 0.00016717 0.00016717]
OO,Face,FaWa,-12.075923,8.861044,0.017722147284002787,1.0,0.0023983046621132154,0.0,0.4325027803214521,[0.03448355 0.03446347 0.03440338 ... 0.00021527 0.00021528 0.00021528]
OO,Face,FaWa,9.865587,13.080466,0.00037348399136893917,0.0,0.0007518267025647951,0.0,0.13558208192476645,[0.00162996 0.00162918 0.00162684 ... 0.00111048 0.00111049 0.00111049]
FO,Face,FaWa,-44.304688,54.170275,0.0007542245853180418,1.0,0.0007842658575181183,0.0,0.14143205792248995,[0.00220682 0.00220647 0.00220542 ... 0.00048717 0.00048715 0.00048715]
OO,Face,FaWa,-28.469216999999997,38.334804,0.000829462515106183,1.0,0.0008189764119967968,0.0,0.14769165102410192,"[8.62014853e-03 8.61717364e-03 8.60825905e-03 ... 8.70584687e-06
 8.70222382e-06 8.70101630e-06]"
OO,Face,FaWa,-23.231171,33.096758,1.0617273332513832e-05,0.0,0.0013902214321346307,0.0,0.25070819573477304,[0.00053743 0.00053722 0.00053659 ... 0.00172804 0.00172801 0.001728  ]
OO,Face,FaWa,-12.075923,21.94151,0.0004958950503457515,0.0,0.0019867611488595394,0.0,0.35828630711131465,[0.00237346 0.00237386 0.00237504 ... 0.00082909 0.00082911 0.00082911]
OO,Face,FaWa,-3.2148790000000003,13.080466,0.00037348399136893917,0.0,0.0005092734849405645,0.0,0.09184079139749907,"[5.37099839e-03 5.36841504e-03 5.36067925e-03 ... 2.00737653e-05
 2.00637635e-05 2.00604296e-05]"
OF,Place,FaWa,-28.469216999999997,15.835471000000002,0.001210502121012702,1.0,0.0004591680808725407,0.0,0.08280493915116462,[0.00083508 0.00083471 0.00083362 ... 0.00034065 0.00034064 0.00034063]
OF,Place,FaWa,-23.231171,21.073517,0.0005922194371441591,0.0,0.0004127249310226233,0.0,0.07442952640469727,"[5.76971770e-05 5.80124498e-05 5.89574366e-05 ... 1.99129400e-04
 1.99126082e-04 1.99124976e-04]"
OF,Place,FaWa,-12.075923,32.228764999999996,0.0008044298150053919,1.0,0.0008858740077006821,0.0,0.15975575472027567,"[5.01826033e-04 5.01560281e-04 5.00763938e-04 ... 1.31653704e-06
 1.28000071e-06 1.26782216e-06]"
OF,Place,FaWa,-3.2148790000000003,41.089808999999995,0.00487255488849847,1.0,0.0009059099302661799,0.0,0.16336897048588556,[0.00675457 0.00675278 0.00674741 ... 0.00023158 0.00023157 0.00023157]
OF,Place,FaWa,9.865587,54.170275,0.0028109698212097634,1.0,0.0008633313018402422,0.0,0.1556904734761413,[0.00587023 0.00586886 0.00586476 ... 0.0004141  0.00041408 0.00041408]
FO,Place,FaWa,-44.304688,15.835471000000002,0.001210502121012702,1.0,0.0008428205914980946,0.0,0.1519916359641755,[0.00014456 0.00014457 0.00014459 ... 0.00029447 0.00029446 0.00029446]
OO,Place,FaWa,-23.231171,5.238045999999997,1.459897120481557e-05,0.0,0.0003637020098741228,0.0,0.06558888575084322,"[1.04451870e-03 1.04438950e-03 1.04400217e-03 ... 1.19239607e-05
 1.19176111e-05 1.19154946e-05]"
OO,Place,FaWa,-12.075923,16.393293999999997,0.00011510816922344347,0.0,0.0003219498976512192,0.0,0.0580594400945154,[0.00105341 0.00105324 0.00105275 ... 0.00015577 0.00015577 0.00015577]
OO,Place,FaWa,-3.2148790000000003,25.254337999999997,0.002254574061181902,1.0,0.001016239436264943,0.0,0.18326544938190362,"[3.23700982e-03 3.23589579e-03 3.23255679e-03 ... 4.46512275e-05
 4.46402268e-05 4.46365599e-05]"
OO,Place,FaWa,9.865587,38.334804,0.0028385073704617625,1.0,0.001214983650634771,0.0,0.21910636094149413,[0.00897052 0.00896839 0.00896198 ... 0.00096183 0.00096181 0.00096181]
FO,Place,FaWa,-44.304688,21.073517,0.0005922194371441591,0.0,0.0006152491958724138,0.0,0.11095212047450673,"[8.48975092e-05 8.49317898e-05 8.50345797e-05 ... 5.08062219e-04
 5.08057481e-04 5.08055902e-04]"
OO,Place,FaWa,-28.469216999999997,5.238045999999997,1.459897120481557e-05,0.0,0.0008337933813564735,0.0,0.15036369705112806,"[3.81243773e-03 3.81144995e-03 3.80849003e-03 ... 9.86371326e-05
 9.86328897e-05 9.86314755e-05]"
OO,Place,FaWa,-12.075923,11.155248,0.0021102959436198887,1.0,0.0010649691926467586,0.0,0.19205322161637522,"[8.93877054e-03 8.93647521e-03 8.92959597e-03 ... 4.40518179e-05
 4.40489023e-05 4.40479305e-05]"
OO,Place,FaWa,-3.2148790000000003,20.016292,8.573497066954872e-06,0.0,0.00012961769506247833,0.0,0.02337485073476192,"[2.65632091e-04 2.65739249e-04 2.66060417e-04 ... 7.53141710e-05
 7.53155657e-05 7.53160306e-05]"
OO,Place,FaWa,9.865587,33.096758,1.5210683264044178e-05,0.0,0.0009456847360695964,0.0,0.17054183487149935,[0.00025121 0.0002513  0.00025154 ... 0.00058042 0.0005804  0.0005804 ]
FO,Place,FaWa,-44.304688,32.228764999999996,0.0008044298150053919,1.0,0.0007749836116803799,0.0,0.13975812666768778,[0.00215229 0.00215171 0.00214996 ... 0.00010305 0.00010304 0.00010304]
OO,Place,FaWa,-28.469216999999997,16.393293999999997,0.00011510816922344347,0.0,0.0006031900024452419,0.0,0.10877740315519402,"[2.39556221e-03 2.39471086e-03 2.39215980e-03 ... 2.33645115e-07
 2.18032735e-07 2.12828746e-07]"
OO,Place,FaWa,-23.231171,11.155248,0.0021102959436198887,1.0,0.0004032307674211033,0.0,0.0727173785615346,"[2.23457597e-03 2.23419192e-03 2.23304066e-03 ... 6.38780861e-05
 6.38763863e-05 6.38758197e-05]"
OO,Place,FaWa,-3.2148790000000003,8.861044,0.01822007032541384,1.0,0.0010985590530596667,0.0,0.1981107122466071,[0.00875883 0.00875686 0.00875094 ... 0.00028323 0.00028322 0.00028322]
OO,Place,FaWa,9.865587,21.94151,0.012554980631074741,1.0,0.0012997156667018395,0.0,0.23438666836455457,[0.01125644 0.01125362 0.01124516 ... 0.00026925 0.00026923 0.00026923]
FO,Place,FaWa,-44.304688,41.089808999999995,0.00487255488849847,1.0,0.0011417613453197362,0.0,0.20590167884643681,[0.01030151 0.01029821 0.01028833 ... 0.00036854 0.00036853 0.00036853]
OO,Place,FaWa,-28.469216999999997,25.254337999999997,0.002254574061181902,1.0,0.0007929625793483552,0.0,0.14300039760454916,"[9.30514984e-03 9.30235684e-03 9.29398748e-03 ... 5.71305965e-05
 5.71275305e-05 5.71265085e-05]"
OO,Place,FaWa,-23.231171,20.016292,8.573497066954872e-06,0.0,0.0005077465870089171,0.0,0.09156543538825765,"[4.62203826e-04 4.62517564e-04 4.63458027e-04 ... 1.51619212e-06
 1.51248173e-06 1.51124496e-06]"
OO,Place,FaWa,-12.075923,8.861044,0.01822007032541384,1.0,0.0018627818152348041,0.0,0.33592826088717415,[0.01293605 0.01293323 0.0129248  ... 0.00170342 0.00170344 0.00170344]
OO,Place,FaWa,9.865587,13.080466,0.00174810899314215,1.0,0.00019657261345784605,0.0,0.0354492918262772,"[1.90694121e-03 1.90646848e-03 1.90505135e-03 ... 3.26529132e-05
 3.26527556e-05 3.26527031e-05]"
FO,Place,FaWa,-44.304688,54.170275,0.0028109698212097634,1.0,0.0012021091881218027,0.0,0.21678462053879782,"[8.80489838e-03 8.80196390e-03 8.79317061e-03 ... 4.44428033e-05
 4.44220744e-05 4.44151649e-05]"
OO,Place,FaWa,-28.469216999999997,38.334804,0.0028385073704617625,1.0,0.001155554724656671,0.0,0.20838913384224886,[0.00908851 0.00908605 0.00907866 ... 0.0003333  0.0003333  0.0003333 ]
OO,Place,FaWa,-23.231171,33.096758,1.5210683264044178e-05,0.0,0.00028785877446058095,0.0,0.05191155329883184,"[8.01800095e-05 8.01898257e-05 8.02192277e-05 ... 1.03394296e-04
 1.03393015e-04 1.03392588e-04]"
OO,Place,FaWa,-12.075923,21.94151,0.012554980631074741,1.0,0.0013283148267810851,0.0,0.23954415166704424,"[1.73089464e-02 1.73040353e-02 1.72893165e-02 ... 9.53657698e-06
 9.53352725e-06 9.53251069e-06]"
OO,Place,FaWa,-3.2148790000000003,13.080466,0.00174810899314215,1.0,0.0004270641973529443,0.0,0.07701542495778979,"[3.32190097e-03 3.32122813e-03 3.31921131e-03 ... 4.07576924e-05
 4.07576128e-05 4.07575863e-05]"
