pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
OO,Rest,JuRo,-26.868793,32.543617999999995,0.0001994453327025525,0.0,0.0008853367235808207,0.0,0.15965886257836662,[0.00075449 0.00075439 0.00075408 ... 0.0008998  0.0008998  0.0008998 ]
OO,Rest,JuRo,23.53697200000001,82.949383,0.0004891112404443732,0.0,0.00027713410534135896,0.0,0.04997749992964727,[0.00011753 0.00011751 0.00011745 ... 0.00037802 0.00037802 0.00037802]
RR,Rest,JuRo,-75.479332,17.057648000000007,4.7652375014806125e-05,0.0,0.0005297906021677345,0.0,0.09554078430712104,[0.00020461 0.00020487 0.00020564 ... 0.0002999  0.0002999  0.0002999 ]
RR,Rest,JuRo,-71.89395099999999,13.472266999999995,1.1219325495304133e-05,0.0,0.00014941424053871444,0.0,0.026944897982924255,"[2.14871351e-04 2.14792490e-04 2.14556211e-04 ... 2.27325492e-05
 2.27317535e-05 2.27314883e-05]"
RR,Rest,JuRo,-61.58527399999999,3.1635899999999992,0.012905789897670772,1.0,0.0012005967067054701,0.0,0.21651186435895037,[0.01033725 0.01033266 0.01031893 ... 0.00010781 0.0001078  0.0001078 ]
OR,Rest,JuRo,-59.41241099999999,0.9907269999999997,0.00287745888570079,1.0,0.000992382118629731,0.0,0.1789630951517495,"[5.89025599e-05 5.98382429e-05 6.26426381e-05 ... 5.00018618e-05
 4.99986633e-05 4.99975972e-05]"
RR,Rest,JuRo,-53.24741399999999,5.17427,0.0034406697568822864,1.0,0.0008627142103581065,0.0,0.15557918912350976,[0.00091745 0.00091759 0.00091799 ... 0.00051371 0.0005137  0.0005137 ]
OR,Rest,JuRo,-44.63325499999999,13.788429,0.000318711912074221,0.0,0.0011161888496626915,0.0,0.20129001476299022,"[1.99087633e-03 1.99100582e-03 1.99139384e-03 ... 7.64402665e-05
 7.64312859e-05 7.64282924e-05]"
FR,Rest,JuRo,-43.15054299999999,15.271141,0.0037573605246521424,1.0,0.0005792477358295134,0.0,0.10445972949092491,"[3.91136815e-03 3.91041451e-03 3.90755618e-03 ... 6.98136237e-06
 6.97760108e-06 6.97634734e-06]"
FR,Rest,JuRo,-43.05065199999999,15.371032,0.0009611521528096745,1.0,0.0004908434298620534,0.0,0.08851717276436427,"[4.72954247e-03 4.72763334e-03 4.72191383e-03 ... 1.74344256e-05
 1.74351900e-05 1.74354448e-05]"
RR,Rest,JuRo,-42.60575899999999,15.815925,0.0012598979347018258,1.0,0.0008543732564252338,0.0,0.15407500751410494,[0.00343216 0.00343151 0.00342957 ... 0.00073947 0.00073947 0.00073948]
RR,Rest,JuRo,-41.54126699999999,16.880417,0.0002220657112950164,0.0,0.0006106936977234856,0.0,0.11013059615097703,"[2.87834489e-04 2.87941405e-04 2.88261869e-04 ... 6.77308728e-05
 6.77290110e-05 6.77283904e-05]"
OR,Rest,JuRo,-39.776482,18.64520199999999,0.0009266921087416335,1.0,0.001607327832208627,0.0,0.2898604865762743,[0.00208793 0.00208753 0.00208631 ... 0.00036013 0.00036011 0.0003601 ]
RR,Rest,JuRo,-31.162025,27.259658999999992,0.00023287074127331664,0.0,0.0006872102056607599,0.0,0.12392934446938286,"[1.63251032e-03 1.63239773e-03 1.63206047e-03 ... 4.81199078e-05
 4.81202119e-05 4.81203133e-05]"
FR,Rest,JuRo,-27.89212799999999,30.529556000000003,2.7256049605739463e-05,0.0,0.0006725708646411199,0.0,0.12128933138301824,[0.00052876 0.00052927 0.0005308  ... 0.00019506 0.00019505 0.00019505]
OR,Rest,JuRo,-26.868793,31.552890999999992,0.0001333566354713156,0.0,0.0007976702541028224,0.0,0.14384936498234766,[0.00010869 0.00010863 0.00010844 ... 0.00112634 0.00112633 0.00112633]
OR,Rest,JuRo,23.53697200000001,81.958656,0.0007150605164518709,0.0,0.0002312883704496116,0.0,0.041709823132868015,"[9.72874923e-04 9.72608231e-04 9.71809331e-04 ... 5.07184410e-05
 5.07175749e-05 5.07172863e-05]"
